2016-09-01 19:44:31.386;1
2016-09-01 19:44:32.431;1
2016-09-01 19:44:33.476;1
2016-09-01 19:44:34.519;1
2016-09-01 19:44:35.553;1
2016-09-01 19:44:36.602;1
2016-09-01 19:44:37.651;1
2016-09-01 19:44:38.689;1
2016-09-01 19:44:39.739;1
2016-09-01 19:44:40.781;1
2016-09-01 19:44:41.825;1
2016-09-01 19:44:42.877;1
2016-09-01 19:44:43.925;1
2016-09-01 19:44:44.971;1
2016-09-01 19:44:46.022;1
2016-09-01 19:44:47.072;1
2016-09-01 19:44:48.127;1
2016-09-01 19:44:49.203;1
2016-09-01 19:44:50.240;1
2016-09-01 19:44:51.287;1
2016-09-01 19:44:52.341;1
2016-09-01 19:44:53.375;1
2016-09-01 19:44:54.409;1
2016-09-01 19:44:55.443;1
2016-09-01 19:44:56.484;1
2016-09-01 19:44:57.529;1
2016-09-01 19:44:58.583;1
2016-09-01 19:44:59.766;1
2016-09-01 19:45:00.816;1
2016-09-01 19:45:01.861;1
2016-09-01 19:45:02.895;1
2016-09-01 19:45:03.930;1
2016-09-01 19:45:04.965;1
2016-09-01 19:45:05.999;1
2016-09-01 19:45:07.045;1
2016-09-01 19:45:08.076;1
2016-09-01 19:45:09.119;1
2016-09-01 19:45:10.160;1
2016-09-01 19:45:11.214;1
2016-09-01 19:45:12.995;1
2016-09-01 19:45:14.031;1
2016-09-01 19:45:15.079;1
2016-09-01 19:45:16.113;1
2016-09-01 19:45:17.159;1
2016-09-01 19:45:18.494;1
2016-09-01 19:45:19.530;1
2016-09-01 19:45:20.567;1
2016-09-01 19:45:21.637;1
2016-09-01 19:45:22.715;1
2016-09-01 19:45:23.761;1
2016-09-01 19:45:24.796;1
2016-09-01 19:45:25.832;1
2016-09-01 19:45:26.867;1
2016-09-01 19:45:27.902;1
2016-09-01 19:45:28.940;1
2016-09-01 19:45:29.980;1
2016-09-01 19:45:31.016;1
2016-09-01 19:45:32.053;1
2016-09-01 19:45:33.130;1
2016-09-01 19:45:34.266;1
2016-09-01 19:45:35.301;1
2016-09-01 19:45:36.337;1
2016-09-01 19:45:37.383;1
2016-09-01 19:45:38.421;1
2016-09-01 19:45:39.463;1
2016-09-01 19:45:40.498;1
2016-09-01 19:45:41.533;1
2016-09-01 19:45:42.578;1
2016-09-01 19:45:43.626;1
2016-09-01 19:45:44.677;1
2016-09-01 19:45:45.716;1
2016-09-01 19:45:46.752;1
2016-09-01 19:45:47.796;1
2016-09-01 19:45:48.836;1
2016-09-01 19:45:49.872;1
2016-09-01 19:45:50.907;1
2016-09-01 19:45:51.943;1
2016-09-01 19:45:52.986;1
2016-09-01 19:45:54.023;1
2016-09-01 19:45:55.055;1
2016-09-01 19:45:56.095;1
2016-09-01 19:45:57.131;1
2016-09-01 19:45:58.176;1
2016-09-01 19:45:59.225;1
2016-09-01 19:46:00.261;1
2016-09-01 19:46:01.302;1
2016-09-01 19:46:02.346;1
2016-09-01 19:46:03.381;1
2016-09-01 19:46:04.418;1
2016-09-01 19:46:05.458;1
2016-09-01 19:46:06.498;1
2016-09-01 19:46:07.544;1
2016-09-01 19:46:08.580;1
2016-09-01 19:46:09.616;1
2016-09-01 19:46:10.655;1
2016-09-01 19:46:11.689;1
2016-09-01 19:46:12.739;1
2016-09-01 19:46:13.775;1
2016-09-01 19:46:14.810;1
2016-09-01 19:46:16.332;1
2016-09-01 19:46:17.377;1
2016-09-01 19:46:18.415;1
2016-09-01 19:46:19.451;1
2016-09-01 19:46:20.487;1
2016-09-01 19:46:21.523;1
2016-09-01 19:46:22.568;1
2016-09-01 19:46:23.604;1
2016-09-01 19:46:24.639;1
2016-09-01 19:46:25.673;1
2016-09-01 19:46:26.713;1
2016-09-01 19:46:27.749;1
2016-09-01 19:46:28.784;1
2016-09-01 19:46:29.818;1
2016-09-01 19:46:30.862;1
2016-09-01 19:46:31.904;1
2016-09-01 19:46:32.950;1
2016-09-01 19:46:33.988;1
2016-09-01 19:46:35.025;1
2016-09-01 19:46:36.057;1
2016-09-01 19:46:37.099;1
2016-09-01 19:46:38.135;1
2016-09-01 19:46:39.172;1
2016-09-01 19:46:40.207;1
2016-09-01 19:46:41.242;1
2016-09-01 19:46:42.287;1
2016-09-01 19:46:43.324;1
2016-09-01 19:46:44.358;1
2016-09-01 19:46:45.392;1
2016-09-01 19:46:46.427;1
2016-09-01 19:46:47.875;1
2016-09-01 19:46:48.914;1
2016-09-01 19:46:49.951;1
2016-09-01 19:46:50.985;1
2016-09-01 19:46:52.020;1
2016-09-01 19:46:53.069;1
2016-09-01 19:46:54.109;1
2016-09-01 19:46:55.159;1
2016-09-01 19:46:56.197;1
2016-09-01 19:46:57.233;1
2016-09-01 19:46:58.271;1
2016-09-01 19:46:59.309;1
2016-09-01 19:47:00.343;1
2016-09-01 19:47:01.378;1
2016-09-01 19:47:02.417;1
2016-09-01 19:47:03.451;1
2016-09-01 19:47:04.487;1
2016-09-01 19:47:05.532;1
2016-09-01 19:47:06.567;1
2016-09-01 19:47:07.615;1
2016-09-01 19:47:08.652;1
2016-09-01 19:47:09.690;1
2016-09-01 19:47:10.724;1
2016-09-01 19:47:11.759;1
2016-09-01 19:47:12.803;1
2016-09-01 19:47:13.846;1
2016-09-01 19:47:14.880;1
2016-09-01 19:47:15.924;1
2016-09-01 19:47:16.959;1
2016-09-01 19:47:18.000;1
2016-09-01 19:47:19.042;1
2016-09-01 19:47:20.078;1
2016-09-01 19:47:21.119;1
2016-09-01 19:47:22.153;1
2016-09-01 19:47:23.203;1
2016-09-01 19:47:24.252;1
2016-09-01 19:47:25.289;1
2016-09-01 19:47:26.683;1
2016-09-01 19:47:27.718;1
2016-09-01 19:47:28.759;1
2016-09-01 19:47:29.795;1
2016-09-01 19:47:30.831;1
2016-09-01 19:47:32.056;1
2016-09-01 19:47:33.087;1
2016-09-01 19:47:34.124;1
2016-09-01 19:47:35.171;1
2016-09-01 19:47:36.207;1
2016-09-01 19:47:37.244;1
2016-09-01 19:47:38.284;1
2016-09-01 19:47:39.343;1
2016-09-01 19:47:40.381;1
2016-09-01 19:47:41.416;1
2016-09-01 19:47:42.460;1
2016-09-01 19:47:43.508;1
2016-09-01 19:47:44.545;1
2016-09-01 19:47:45.579;1
2016-09-01 19:47:46.616;1
2016-09-01 19:47:47.663;1
2016-09-01 19:47:48.712;1
2016-09-01 19:47:49.752;1
2016-09-01 19:47:50.788;1
2016-09-01 19:47:51.823;1
2016-09-01 19:47:52.868;1
2016-09-01 19:47:53.913;1
2016-09-01 19:47:54.948;1
2016-09-01 19:47:55.981;1
2016-09-01 19:47:57.035;1
2016-09-01 19:47:58.078;1
2016-09-01 19:47:59.119;1
2016-09-01 19:48:00.153;1
2016-09-01 19:48:01.187;1
2016-09-01 19:48:02.224;1
2016-09-01 19:48:03.258;1
2016-09-01 19:48:04.292;1
2016-09-01 19:48:05.328;1
2016-09-01 19:48:06.362;1
2016-09-01 19:48:07.413;1
2016-09-01 19:48:18.446;0
2016-09-01 19:48:29.477;0
2016-09-01 19:48:33.506;0
2016-09-01 19:48:37.530;0
2016-09-01 19:48:41.560;0
2016-09-01 19:48:45.600;0
2016-09-01 19:48:49.630;0
2016-09-01 19:48:53.664;0
2016-09-01 19:48:57.696;0
2016-09-01 19:49:01.730;0
2016-09-01 19:49:05.760;0
2016-09-01 19:49:09.795;0
2016-09-01 19:49:13.820;0
2016-09-01 19:49:17.856;0
2016-09-01 19:49:21.892;0
2016-09-01 19:49:25.919;0
2016-09-01 19:49:29.945;0
2016-09-01 19:49:33.985;0
2016-09-01 19:49:38.019;0
2016-09-01 19:49:42.039;0
2016-09-01 19:49:46.202;0
2016-09-01 19:49:50.230;0
2016-09-01 19:49:54.260;0
2016-09-01 19:49:58.296;0
2016-09-01 19:50:02.325;0
2016-09-01 19:50:06.350;0
2016-09-01 19:50:10.380;0
2016-09-01 19:50:14.413;0
2016-09-01 19:50:18.446;0
2016-09-01 19:50:22.485;0
2016-09-01 19:50:26.530;0
2016-09-01 19:50:30.560;0
2016-09-01 19:50:34.596;0
2016-09-01 19:50:38.620;0
2016-09-01 19:50:42.646;0
2016-09-01 19:50:46.681;0
2016-09-01 19:50:50.712;0
2016-09-01 19:50:54.740;0
2016-09-01 19:50:58.769;0
2016-09-01 19:51:02.790;0
2016-09-01 19:51:06.819;0
2016-09-01 19:51:10.849;0
2016-09-01 19:51:14.882;0
2016-09-01 19:51:18.916;0
2016-09-01 19:51:22.955;0
2016-09-01 19:51:26.980;0
2016-09-01 19:51:31.010;0
2016-09-01 19:51:35.040;0
2016-09-01 19:51:39.069;0
2016-09-01 19:51:43.107;0
2016-09-01 19:51:47.140;0
2016-09-01 19:51:51.170;0
2016-09-01 19:51:55.206;0
2016-09-01 19:51:59.230;0
2016-09-01 19:52:03.267;0
2016-09-01 19:52:07.306;0
2016-09-01 19:52:11.620;0
2016-09-01 19:52:15.650;0
2016-09-01 19:52:19.680;0
2016-09-01 19:52:23.709;0
2016-09-01 19:52:27.736;0
2016-09-01 19:52:31.760;0
2016-09-01 19:52:35.796;0
2016-09-01 19:52:39.819;0
2016-09-01 19:52:43.839;0
2016-09-01 19:52:47.859;0
2016-09-01 19:52:51.889;0
2016-09-01 19:52:55.910;0
2016-09-01 19:52:59.940;0
2016-09-01 19:53:03.970;0
2016-09-01 19:53:08.008;0
2016-09-01 19:53:12.040;0
2016-09-01 19:53:16.070;0
2016-09-01 19:53:20.100;0
2016-09-01 19:53:24.130;0
2016-09-01 19:53:28.160;0
2016-09-01 19:53:32.190;0
2016-09-01 19:53:36.224;0
2016-09-01 19:53:40.250;0
2016-09-01 19:53:44.280;0
2016-09-01 19:53:48.310;0
2016-09-01 19:53:52.346;0
2016-09-01 19:53:56.370;0
2016-09-01 19:54:00.400;0
2016-09-01 19:54:04.431;0
2016-09-01 19:54:08.463;0
2016-09-01 19:54:12.490;0
2016-09-01 19:54:16.519;0
2016-09-01 19:54:20.549;0
2016-09-01 19:54:24.569;0
2016-09-01 19:54:28.606;0
2016-09-01 19:54:32.646;0
2016-09-01 19:54:36.669;0
2016-09-01 19:54:40.700;0
2016-09-01 19:54:44.730;0
2016-09-01 19:54:48.760;0
2016-09-01 19:54:52.797;0
2016-09-01 19:54:56.820;0
2016-09-01 19:55:00.850;0
2016-09-01 19:55:04.882;0
2016-09-01 19:55:08.910;0
2016-09-01 19:55:12.940;0
2016-09-01 19:55:16.970;0
2016-09-01 19:55:21.006;0
2016-09-01 19:55:25.040;0
2016-09-01 19:55:29.076;0
2016-09-01 19:55:33.120;0
2016-09-01 19:55:37.150;0
2016-09-01 19:55:41.180;0
2016-09-01 19:55:45.210;0
2016-09-01 19:55:49.230;0
2016-09-01 19:55:53.265;0
2016-09-01 19:55:57.295;0
2016-09-01 19:56:01.319;0
2016-09-01 19:56:05.349;0
2016-09-01 19:56:09.385;0
2016-09-01 19:56:13.420;0
2016-09-01 19:56:17.456;0
2016-09-01 19:56:21.480;0
2016-09-01 19:56:25.510;0
2016-09-01 19:56:29.546;0
